"OrderID","InvoiceDate","CustomerID","OrderVolume","ShipMode","Segment","Category","PaymentTerm","Discount","ExistingPurchaseOrder","FirstCustomerOrder","CashInDate"
"O-22454","2013-04-15",1008,26.95,"Second Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-11"
"O-22455","2013-04-15",1031,17.92,"Standard Class","Consumer","Office Supplies",14,"5%","No","No","2013-05-02"
"O-22456","2013-04-15",1015,6.32,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-03"
"O-22457","2013-04-15",1024,18.13,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-02"
"O-22458","2013-04-15",1010,30.3,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-14"
"O-22459","2013-04-15",1011,8.87,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-20"
"O-22460","2013-04-15",1030,22.11,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-05-22"
"O-22461","2013-04-15",1019,5.28,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-05-31"
"O-22463","2013-04-16",1015,313.74,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2013-05-03"
"O-22464","2013-04-16",1011,159.92,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2013-05-24"
"O-22465","2013-04-16",1029,743.04,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-05"
"O-22468","2013-04-16",1008,85.05,"Standard Class","Consumer","Furniture",30,"3%","Yes","No","2013-05-14"
"O-22469","2013-04-16",1015,98.83,"Standard Class","Consumer","Office Supplies",30,"0%","No","No","2013-05-31"
"O-22470","2013-04-16",1025,161.1,"Standard Class","Corporate","Technology",45,"0%","No","No","2013-06-15"
"O-22471","2013-04-16",1025,107.4,"Standard Class","Corporate","Technology",30,"5%","Yes","No","2013-05-16"
"O-22472","2013-04-16",1015,70.75,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2013-05-12"
"O-22473","2013-04-16",1021,42.84,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-06"
"O-22474","2013-04-16",1019,25.92,"Standard Class","Corporate","Office Supplies",30,"0%","Yes","No","2013-05-24"
"O-22477","2013-04-16",1031,6.12,"First Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-12"
"O-22478","2013-04-16",1008,13.55,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-05-20"
"O-22479","2013-04-16",1029,13.1,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-18"
"O-22480","2013-04-16",1011,13.57,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-18"
"O-22481","2013-04-17",1031,638.29,"Standard Class","Consumer","Furniture",45,"0%","Yes","No","2013-05-12"
"O-22482","2013-04-17",1010,510.18,"Standard Class","Consumer","Furniture",45,"3%","Yes","No","2013-05-29"
"O-22484","2013-04-17",1021,89.13,"First Class","Corporate","Technology",14,"5%","Yes","No","2013-05-13"
"O-22485","2013-04-17",1030,130.81,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-05-25"
"O-22487","2013-04-17",1008,252.06,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2013-05-10"
"O-22488","2013-04-17",1030,105.84,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2013-05-16"
"O-22489","2013-04-17",1031,40.99,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-04"
"O-22490","2013-04-17",1013,164.2,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2013-05-13"
"O-22491","2013-04-17",1004,63.9,"Standard Class","Consumer","Office Supplies",30,"5%","No","No","2013-05-21"
"O-22492","2013-04-17",1026,42.21,"Second Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-02"
"O-22493","2013-04-17",1003,52.98,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-05-22"
"O-22495","2013-04-17",1010,135.48,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2013-05-19"
"O-22496","2013-04-17",1010,100.7,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2013-05-25"
"O-22497","2013-04-17",1008,38.76,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-01"
"O-22499","2013-04-17",1002,15.48,"Same Day","Corporate","Office Supplies",30,"0%","Yes","No","2013-06-05"
"O-22500","2013-04-17",1012,53.9,"Standard Class","Corporate","Office Supplies",30,"0%","No","No","2013-06-15"
"O-22502","2013-04-17",1012,54.12,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-06-12"
"O-22503","2013-04-17",1013,28.38,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2013-05-29"
"O-22504","2013-04-17",1016,12.96,"Standard Class","Corporate","Office Supplies",14,"0%","Yes","No","2013-05-18"
"O-22505","2013-04-17",1019,23.2,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-05-27"
"O-22506","2013-04-17",1004,13.21,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2013-05-05"
"O-22507","2013-04-17",1010,7.5,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-26"
"O-22510","2013-04-18",1028,910.35,"Second Class","Consumer","Technology",30,"5%","Yes","No","2013-05-15"
"O-22511","2013-04-18",1021,137.79,"Same Day","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-24"
"O-22512","2013-04-18",1031,579.51,"Standard Class","Consumer","Office Supplies",30,"5%","Yes","No","2013-05-16"
"O-22513","2013-04-18",1005,143.7,"Second Class","Corporate","Office Supplies",45,"3%","Yes","No","2013-06-07"
"O-22514","2013-04-18",1019,129.55,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2013-05-17"
"O-22515","2013-04-18",1031,150.66,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2013-05-15"
"O-22517","2013-04-18",1028,52.56,"Second Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-09"
"O-22520","2013-04-18",1005,51.98,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-05-19"
"O-22522","2013-04-18",1031,48.03,"Standard Class","Consumer","Office Supplies",45,"0%","No","No","2013-05-30"
"O-22524","2013-04-18",1021,5.64,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-12"
"O-22525","2013-04-19",1015,1601.64,"First Class","Consumer","Technology",45,"3%","Yes","No","2013-05-25"
"O-22526","2013-04-19",1010,1403.36,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-22"
"O-22527","2013-04-19",1012,1448.16,"First Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-04"
"O-22528","2013-04-19",1004,383.8,"Standard Class","Consumer","Furniture",45,"0%","Yes","No","2013-05-17"
"O-22529","2013-04-19",1010,429.6,"First Class","Consumer","Technology",30,"0%","Yes","No","2013-05-24"
"O-22530","2013-04-19",1006,174.33,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2013-05-07"
"O-22531","2013-04-19",1030,166.83,"First Class","Corporate","Technology",30,"5%","Yes","No","2013-05-12"
"O-22532","2013-04-19",1027,204.18,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-05"
"O-22533","2013-04-19",1018,244.98,"Standard Class","Corporate","Technology",45,"5%","Yes","No","2013-05-31"
"O-22537","2013-04-19",1010,74.74,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2013-06-02"
"O-22538","2013-04-19",1025,113.76,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2013-05-25"
"O-22539","2013-04-19",1010,66.95,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-07"
"O-22540","2013-04-19",1010,39.6,"Standard Class","Consumer","Office Supplies",30,"3%","Yes","No","2013-05-27"
"O-22541","2013-04-19",1010,57.96,"Standard Class","Consumer","Technology",14,"0%","No","No","2013-05-17"
"O-22543","2013-04-19",1013,28.02,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-26"
"O-22544","2013-04-19",1025,30.88,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-25"
"O-22545","2013-04-19",1010,23.66,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-11"
"O-22546","2013-04-19",1007,8.94,"First Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-06-01"
"O-22547","2013-04-20",1030,371.52,"Same Day","Corporate","Office Supplies",30,"5%","Yes","No","2013-05-27"
"O-22548","2013-04-20",1030,515.86,"Second Class","Corporate","Furniture",45,"3%","Yes","No","2013-06-11"
"O-22549","2013-04-20",1027,182.07,"Same Day","Consumer","Technology",45,"5%","Yes","No","2013-05-20"
"O-22551","2013-04-20",1006,497.76,"Standard Class","Consumer","Technology",45,"5%","No","No","2013-05-21"
"O-22553","2013-04-20",1027,589.2,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2013-05-19"
"O-22554","2013-04-20",1007,286.01,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2013-05-30"
"O-22555","2013-04-20",1025,226.24,"Standard Class","Corporate","Technology",14,"0%","Yes","No","2013-05-30"
"O-22556","2013-04-20",1000,57.87,"Second Class","Consumer","Office Supplies",30,"5%","Yes","No","2013-05-23"
"O-22557","2013-04-20",1026,138.9,"Standard Class","Corporate","Technology",30,"5%","Yes","No","2013-06-02"
"O-22558","2013-04-20",1004,81.2,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-05-23"
"O-22560","2013-04-20",1025,97.63,"Standard Class","Corporate","Furniture",45,"3%","Yes","No","2013-06-18"
"O-22561","2013-04-20",1012,121.32,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-06-07"
"O-22563","2013-04-20",1020,351.36,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-05-23"
"O-22564","2013-04-20",1003,45.85,"Same Day","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-11"
"O-22565","2013-04-20",1027,12.6,"Second Class","Consumer","Office Supplies",30,"3%","Yes","No","2013-05-25"
"O-22566","2013-04-20",1005,33.49,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-05"
"O-22567","2013-04-20",1012,44.93,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-06"
"O-22568","2013-04-20",1030,129.6,"Same Day","Corporate","Furniture",45,"5%","Yes","No","2013-06-01"
"O-22569","2013-04-20",1007,40.53,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-26"
"O-22570","2013-04-20",1027,82.98,"Standard Class","Consumer","Technology",45,"5%","Yes","No","2013-05-18"
"O-22571","2013-04-20",1025,21.31,"Standard Class","Corporate","Office Supplies",14,"5%","No","No","2013-06-08"
"O-22572","2013-04-20",1012,65.1,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-19"
"O-22573","2013-04-20",1000,8.82,"Second Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-05"
"O-22574","2013-04-20",1012,27.0,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-15"
"O-22576","2013-04-20",1019,8.04,"Standard Class","Corporate","Office Supplies",45,"5%","No","No","2013-05-29"
"O-22577","2013-04-20",1006,11.52,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-16"
"O-22578","2013-04-20",1012,8.62,"Standard Class","Corporate","Office Supplies",30,"3%","Yes","No","2013-06-17"
"O-22579","2013-04-21",1016,9099.93,"Standard Class","Corporate","Technology",14,"0%","Yes","No","2013-05-03"
"O-22580","2013-04-21",1003,720.48,"Second Class","Corporate","Furniture",45,"3%","Yes","No","2013-06-05"
"O-22581","2013-04-21",1014,536.43,"Standard Class","Corporate","Office Supplies",14,"5%","No","No","2013-05-28"
"O-22583","2013-04-21",1015,194.77,"Standard Class","Consumer","Furniture",30,"5%","Yes","No","2013-05-24"
"O-22584","2013-04-21",1015,199.21,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-09"
"O-22585","2013-04-21",1025,638.56,"Standard Class","Corporate","Technology",45,"5%","No","No","2013-06-15"
"O-22586","2013-04-21",1025,182.3,"Standard Class","Corporate","Technology",14,"5%","Yes","No","2013-05-26"
"O-22587","2013-04-21",1026,123.55,"Second Class","Corporate","Office Supplies",30,"3%","No","No","2013-06-21"
"O-22588","2013-04-21",1012,216.72,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2013-06-12"
"O-22589","2013-04-21",1015,125.4,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-17"
"O-22590","2013-04-21",1014,103.68,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2013-05-22"
"O-22591","2013-04-21",1010,169.92,"Standard Class","Consumer","Technology",14,"5%","Yes","No","2013-05-12"
"O-22593","2013-04-21",1003,78.27,"Second Class","Corporate","Technology",45,"3%","Yes","No","2013-06-09"
"O-22594","2013-04-21",1025,74.4,"Standard Class","Corporate","Office Supplies",45,"5%","No","No","2013-06-23"
"O-22595","2013-04-21",1016,25.3,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-25"
"O-22596","2013-04-21",1013,17.28,"Standard Class","Consumer","Office Supplies",45,"3%","Yes","No","2013-06-12"
"O-22597","2013-04-21",1011,9.96,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2013-05-15"
"O-22598","2013-04-21",1013,6.88,"Standard Class","Consumer","Office Supplies",30,"0%","Yes","No","2013-06-03"
"O-22599","2013-04-22",1010,678.8,"Second Class","Consumer","Technology",45,"5%","Yes","No","2013-06-07"
"O-22602","2013-04-22",1016,408.74,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2013-05-22"
"O-22604","2013-04-22",1016,291.96,"Standard Class","Corporate","Technology",30,"0%","Yes","No","2013-05-21"
"O-22606","2013-04-22",1004,257.5,"Standard Class","Consumer","Furniture",14,"5%","Yes","No","2013-04-28"
"O-22607","2013-04-22",1018,673.2,"Standard Class","Corporate","Furniture",30,"5%","Yes","No","2013-05-23"
"O-22608","2013-04-22",1013,271.6,"Second Class","Consumer","Technology",14,"5%","Yes","No","2013-05-13"
"O-22610","2013-04-22",1000,621.18,"Second Class","Consumer","Technology",30,"0%","No","No","2013-06-03"
"O-22612","2013-04-22",1010,126.88,"Standard Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-17"
"O-22613","2013-04-22",1025,303.07,"Standard Class","Corporate","Technology",14,"0%","Yes","No","2013-05-27"
"O-22615","2013-04-22",1014,44.79,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-05"
"O-22617","2013-04-22",1000,99.72,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-07"
"O-22618","2013-04-22",1010,51.28,"Second Class","Consumer","Office Supplies",45,"5%","Yes","No","2013-06-16"
"O-22619","2013-04-22",1025,38.64,"Second Class","Corporate","Office Supplies",14,"3%","Yes","No","2013-06-04"
"O-22620","2013-04-22",1024,86.88,"Standard Class","Corporate","Technology",45,"5%","No","No","2013-06-13"
"O-22621","2013-04-22",1010,90.64,"Second Class","Consumer","Technology",45,"0%","Yes","No","2013-06-06"
"O-22624","2013-04-22",1000,144.18,"Second Class","Consumer","Technology",30,"0%","Yes","No","2013-05-24"
"O-22625","2013-04-22",1010,41.28,"Second Class","Consumer","Office Supplies",30,"3%","Yes","No","2013-06-05"
"O-22626","2013-04-22",1004,51.84,"Same Day","Consumer","Office Supplies",30,"3%","Yes","No","2013-05-10"
"O-22627","2013-04-22",1011,29.05,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-03"
"O-22628","2013-04-22",1012,26.6,"Standard Class","Corporate","Furniture",14,"5%","No","No","2013-05-26"
"O-22630","2013-04-22",1012,24.38,"Second Class","Corporate","Office Supplies",30,"0%","Yes","No","2013-06-13"
"O-22632","2013-04-22",1025,15.77,"Second Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-23"
"O-22633","2013-04-22",1025,25.06,"Second Class","Corporate","Office Supplies",30,"0%","Yes","No","2013-06-10"
"O-22634","2013-04-22",1025,10.18,"Second Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-30"
"O-22635","2013-04-22",1019,18.62,"Second Class","Corporate","Furniture",14,"0%","Yes","No","2013-05-17"
"O-22639","2013-04-22",1022,10.74,"Standard Class","Corporate","Office Supplies",45,"0%","Yes","No","2013-06-18"
"O-22640","2013-04-22",1005,4.77,"Standard Class","Corporate","Office Supplies",45,"5%","Yes","No","2013-06-13"
"O-22641","2013-04-22",1025,2.36,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-09"
"O-22642","2013-04-23",1029,491.76,"Standard Class","Corporate","Furniture",45,"3%","Yes","No","2013-06-06"
"O-22643","2013-04-23",1026,166.68,"First Class","Corporate","Office Supplies",30,"0%","Yes","No","2013-06-16"
"O-22644","2013-04-23",1010,246.3,"Standard Class","Consumer","Technology",30,"0%","Yes","No","2013-05-29"
"O-22645","2013-04-23",1031,123.09,"Standard Class","Consumer","Office Supplies",14,"0%","Yes","No","2013-05-12"
"O-22646","2013-04-23",1004,203.92,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-08"
"O-22647","2013-04-23",1028,83.79,"Standard Class","Consumer","Office Supplies",45,"0%","Yes","No","2013-06-09"
"O-22648","2013-04-23",1030,126.45,"Standard Class","Corporate","Furniture",14,"5%","Yes","No","2013-05-12"
"O-22650","2013-04-23",1016,79.12,"Standard Class","Corporate","Furniture",14,"3%","Yes","No","2013-05-19"
"O-22651","2013-04-23",1013,67.2,"Same Day","Consumer","Office Supplies",30,"5%","Yes","No","2013-05-30"
"O-22652","2013-04-23",1025,96.78,"Standard Class","Corporate","Office Supplies",30,"5%","Yes","No","2013-06-11"
"O-22653","2013-04-23",1010,22.32,"First Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-29"
"O-22655","2013-04-23",1030,145.05,"Standard Class","Corporate","Office Supplies",14,"5%","Yes","No","2013-05-28"
"O-22656","2013-04-23",1022,73.2,"Standard Class","Corporate","Technology",45,"3%","Yes","No","2013-06-14"
"O-22657","2013-04-23",1022,80.16,"Standard Class","Corporate","Technology",14,"5%","No","No","2013-06-02"
"O-22658","2013-04-23",1013,28.62,"Standard Class","Consumer","Office Supplies",14,"5%","Yes","No","2013-05-18"
"O-22659","2013-04-23",1015,53.3,"Standard Class","Consumer","Office Supplies",14,"3%","Yes","No","2013-05-19"
"O-22660","2013-04-23",1029,34.47,"Standard Class","Corporate","Office Supplies",45,"3%","Yes","No","2013-06-07"
"O-22661","2013-04-23",1003,27.81,"Standard Class","Corporate","Office Supplies",14,"0%","No","No","2013-05-31"
"O-22662","2013-04-23",1006,20.49,"Standard Class","Consumer","Office Supplies",14,"5%","No","No","2013-05-25"
"O-22665","2013-04-23",1003,41.47,"Standard Class","Corporate","Office Supplies",14,"3%","Yes","No","2013-05-25"
